# 資料庫版本: 2020-08-22
序號	字頭	字頭種類	異體字	頁碼	補遺頁碼	粵拼聲母	粵拼韻母	粵拼聲調	九聲聲調	粵拼讀音	音序	讀音分類	釋義	另見原文	校訂註
2813.1	弁			50		b	in	6	6	bin6	B49		弁言		
2813.2	弁			50		p	un	4	4	pun4	C72		小弁		
2814.1	弃			50		h	ei	3	3	hei3	O62			古棄字	
2815.1	弄			50		l	ung	6	6	lung6	I110				
2816.1	弆			50		g	eoi	2	2	geoi2	J99				
2817.1	弇			50		j	im	2	2	jim2	S46				
2818.1	弈			50		j	ik	6	9	jik6	S68				
2819.1	弊			50		b	ai	6	6	bai6	B25				
2820.1	弋			50		j	ik	6	9	jik6	S68				
2821.1	弌			50		j	at	1	7	jat1	S27			同一	
2822.1	弍			50		j	i	6	6	ji6	S38			同二	
2823.1	弎			51		s	aam	1	1	saam1	R11		數詞	同三	
2824.1	式			51		s	ik	1	7	sik1	R93				
2825.1	甙			51		d	oi	6	6	doi6	F85				
2826.1	弒			51		s	i	3	3	si3	R65				
2827.1	弓			51		g	ung	1	1	gung1	J109				
2828.1	引			51		j	an	5	5	jan5	S23				
2829.1	弔			51		d	iu	3	3	diu3	F57				
2830.1	弗			51		f	at	1	7	fat1	E23				
2831.1	弘			51		w	ang	4	4	wang4	T32				
2832.1	弛			51		c	i	4	4	ci4	Q62				
2833.1	弟			51		d	ai	6	6	dai6	F22		兄弟		
2833.2	弟			51		t	ai	5	5	tai5	G19		同悌		
2834.1	弝			51		b	aa	3	3	baa3	B3				
2835.1	弢			51		t	ou	1	1	tou1	G56				
2836.1	弣			51		f	u	2	2	fu2	E39				
2837.1	弧			51		w	u	4	4	wu4	T56				
2838.1	弤			51		d	ai	2	2	dai2	F20				
2839.1	弥			51		m	ei	4	4	mei4	D45			同彌	
2839.2	弥			51		n	ei	4	4	nei4	H33	A		同彌	
2840.1	弦			51		j	in	4	4	jin4	S54				
2841.1	弩			51		n	ou	5	5	nou5	H57				
2842.1	弨			51		c	iu	1	1	ciu1	Q64				
2843.1	弭			51		m	ai	5	5	mai5	D25				
2843.2	弭			51		m	ei	5	5	mei5	D46	A			
2844.1	弮			51		h	yun	1	1	hyun1	O123				
2845.1	弳			51		g	ing	3	3	ging3	J72				
2846.1	弰			51		s	aau	1	1	saau1	R8				
2847.1	弱			51		j	oek	6	9	joek6	S77				
2848.1	張			51		z	oeng	1	1	zoeng1	P108		開張		
2848.2	張			51		z	oeng	3	3	zoeng3	P110		通脹		
2849.1	弸			51		p	ang	4	4	pang4	C27				
2850.1	弶			51		k	oeng	5	5	koeng5	L49				
2851.1	強			51		k	oeng	4	4	koeng4	L48		強壯	同强	
2851.2	強			51		k	oeng	5	5	koeng5	L49		勉強	同强	
2851.3	強			51		g	oeng	6	6	goeng6	J96		倔強	同强	
2852.1	弻			51		b	at	6	9	bat6	B33			同弼	
2853.1	弼			51		b	at	6	9	bat6	B33				
2854.1	强			51		k	oeng	4	4	koeng4	L48		强壯		
2854.2	强			51		k	oeng	5	5	koeng5	L49		勉强		
2854.3	强			51		g	oeng	6	6	goeng6	J96		倔强		
2855.1	彀			51		g	au	3	3	gau3	J29				
2856.1	彄			51		k	au	1	1	kau1	L9				
2857.1	彃			51		b	at	1	7	bat1	B32				
2858.1	彉			51		kw	ok	3	8	kwok3	M18			同彍	
2859.1	彆			51		b	it	3	8	bit3	B51				
2860.1	彈			51		d	aan	6	6	daan6	F13		炸彈		
2860.2	彈			51		t	aan	4	4	taan4	G12		彈琴		
2861.1	彊			51		k	oeng	4	4	koeng4	L48		彊壯	同强	
2861.2	彊			51		g	oeng	1	1	goeng1	J94			通疆	
2861.3	彊			51	262	g	oeng	6	6	goeng6	J96				
2862.1	彋			51		w	ang	4	4	wang4	T32				
2863.1	彌			51		m	ei	4	4	mei4	D45				
2863.2	彌			51		n	ei	4	4	nei4	H33	A			
2864.1	彍			52		kw	ok	3	8	kwok3	M18				
2865.1	彎			52		w	aan	1	1	waan1	T9				
2866.1	彏			52		f	ok	3	8	fok3	E37				
2867.1	彐			52		g	ai	3	3	gai3	J25				
2868.1	彔			52		l	uk	6	9	luk6	I112				
2869.1	彖			52		t	eon	3	3	teon3	G80				
2870.1	彗			52		w	ai	6	6	wai6	T25				
2870.2	彗			52		s	eoi	6	6	seoi6	R121	G			
2871.1	彘			52		z	i	6	6	zi6	P67				
2872.1	彙			52		w	ui	6	6	wui6	T61		彙集		
2872.2	彙			52		w	ai	6	6	wai6	T25		毛刺		
2873.1	彜			52		j	i	4	4	ji4	S36			同彝	
2874.1	彝			52		j	i	4	4	ji4	S36				
2875.1	彠			52		w	ok	3	8	wok3	T51			同矱	
2876.1	彡			52		s	aam	1	1	saam1	R11				
2877.1	彤			52		t	ung	4	4	tung4	G85				
2878.1	彣			52		m	an	4	4	man4	D33				
2879.1	形			52		j	ing	4	4	jing4	S64				
2880.1	彥			52		j	in	6	6	jin6	S56				
2881.1	彧			52		j	uk	1	7	juk1	S88				
2882.1	彬			52		b	an	1	1	ban1	B27				
2883.1	彪			52		b	iu	1	1	biu1	B44				
2884.1	彩			52		c	oi	2	2	coi2	Q95				
2885.1	彫			52		d	iu	1	1	diu1	F55				
2886.1	彭			52		p	aang	4	4	paang4	C13				
2887.1	彯			52		p	iu	1	1	piu1	C37				
2888.1	彰			52		z	oeng	1	1	zoeng1	P108				
2889.1	影			52		j	ing	2	2	jing2	S62				
2890.1	𢒰			52		j	uk	1	7	juk1	S88				
2891.1	彲			52		c	i	1	1	ci1	Q59				
2892.1	彳			52		c	ik	1	7	cik1	Q82				
2893.1	彸			52		z	ung	1	1	zung1	P123				
2894.1	役			52		j	ik	6	9	jik6	S68				
2895.1	彷			52		f	ong	2	2	fong2	E34		通仿		
2895.2	彷			52		p	ong	4	4	pong4	C61		彷徨		
2896.1	征			52		z	ing	1	1	zing1	P84				
2897.1	徂			52		c	ou	4	4	cou4	Q87				
2898.1	徃			52		w	ong	5	5	wong5	T49			同往	
2899.1	彽			52		d	ai	1	1	dai1	F19				
2900.1	往			52		w	ong	5	5	wong5	T49				
2901.1	彿			52		f	at	1	7	fat1	E23				
2902.1	彼			53		b	ei	2	2	bei2	B36				
2903.1	待			53		d	oi	6	6	doi6	F85				
2904.1	徊			53		w	ui	4	4	wui4	T59				
2905.1	徇			53		s	eon	1	1	seon1	R122		徇私		
2905.2	徇			53		s	eon	6	6	seon6	R127		徇地		
2906.1	徉			53		j	oeng	4	4	joeng4	S73				
2907.1	律			53		l	eot	6	9	leot6	I106				
2908.1	很			53		h	an	2	2	han2	O47				
2909.1	後			53		h	au	6	6	hau6	O40				
2910.1	徒			53		t	ou	4	4	tou4	G59				
2911.1	徑			53		g	ing	3	3	ging3	J72				
2912.1	徐			53		c	eoi	4	4	ceoi4	Q111				
2913.1	徛			53		g	ei	3	3	gei3	J48				
2914.1	徠			53		l	oi	4	4	loi4	I82				
2915.1	徙			53		s	aai	2	2	saai2	R5				
2916.1	徘			53		p	ui	4	4	pui4	C67				
2917.1	徜			53		s	oeng	4	4	soeng4	R112				
2918.1	得			53		d	ak	1	7	dak1	F43				
2919.1	御			53		j	yu	6	6	jyu6	A53		御車		
2919.2	御			53		ng	aa	6	6	ngaa6	N6		相迎		
2920.1	從			53		c	ung	4	4	cung4	Q119		隨從		
2920.2	從			53		s	ung	1	1	sung1	R130		從客		
2920.3	從			53		z	ung	1	1	zung1	P123		從橫		
2921.1	復			53		f	uk	6	9	fuk6	E56				
2922.1	徨			53		w	ong	4	4	wong4	T48				
2923.1	循			53		c	eon	4	4	ceon4	Q114				
2924.1	徧			53		p	in	3	3	pin3	C42			同遍	
2925.1	微			53		m	ei	4	4	mei4	D45				
2926.1	徭			53		j	iu	4	4	jiu4	S42				
2927.1	徯			53		h	ai	4	4	hai4	O32				
2928.1	徬			53		p	ong	4	4	pong4	C61				
2929.1	㣯			53		s	it	3	8	sit3	R86				
2930.1	幑			53		f	ai	1	1	fai1	E11			同徽	
2931.1	德			53		d	ak	1	7	dak1	F43				
2932.1	徶			53		p	it	3	8	pit3	C45				
2933.1	徵			53		z	ing	1	1	zing1	P84		徵求		
2933.2	徵			53		z	i	2	2	zi2	P65		五音之一		
2933.3	徵			53		c	ing	4	4	cing4	Q81			同懲	
2934.1	徹			53		c	it	3	8	cit3	Q77				
2935.1	徼			53		g	iu	3	3	giu3	J56		邊徼		
2935.2	徼			53		j	iu	1	1	jiu1	S39		求取		
2935.3	徼			53		h	iu	1	1	hiu1	O65		徼倖	通僥	
2936.1	徽			53		f	ai	1	1	fai1	E11				
2937.1	忀			53		s	oeng	1	1	soeng1	R109				
2938.1	心			53		s	am	1	1	sam1	R33				
2939.1	必			53		b	it	1	7	bit1	B50				
2940.1	忉			53		t	ou	1	1	tou1	G56				
2940.2	忉			53		d	ou	1	1	dou1	F77				
2941.1	志			53		z	i	3	3	zi3	P66				
2942.1	忑			53		t	ik	1	7	tik1	G55				
2943.1	忕			53		t	aai	3	3	taai3	G3				
2944.1	忖			53		c	yun	2	2	cyun2	Q127				
2945.1	忒			53		t	ik	1	7	tik1	G55				
2946.1	忐			53		t	aan	2	2	taan2	G10				
2947.1	忔			53		h	at	1	7	hat1	O57		忔憎		
2947.2	忔			53		ng	at	6	9	ngat6	N56		厭煩		
2948.1	忘			53		m	ong	4	4	mong4	D75				
2949.1	忙			53		m	ong	4	4	mong4	D75				
2950.1	忌			53		g	ei	6	6	gei6	J49				
2951.1	忍			53		j	an	2	2	jan2	S20				
2952.1	忝			53		t	im	2	2	tim2	G40				
2953.1	忨			54		w	un	6	6	wun6	T66				
2954.1	忮			54		z	i	3	3	zi3	P66				
2955.1	𢗗			54		s	it	3	8	sit3	R86				
2956.1	忲			54		t	aai	3	3	taai3	G3				
2957.1	忳			54		t	yun	4	4	tyun4	G87		憂、悶		
2957.2	忳			54		z	eon	1	1	zeon1	P118		誠摯貌		
2958.1	忠			54		z	ung	1	1	zung1	P123				
2959.1	忡			54		c	ung	1	1	cung1	Q116				
2960.1	忤			54			ng	5	5	ng5	N87				
2961.1	忻			54		j	an	1	1	jan1	S19				
2962.1	忿			54		f	an	5	5	fan5	E21				
2963.1	忪			54		s	ung	1	1	sung1	R130		惺忪		
2963.2	忪			54		z	ung	1	1	zung1	P123		怔忪		
2964.1	念			54		n	im	6	6	nim6	H44				
2965.1	忽			54		f	at	1	7	fat1	E23				
2966.1	忺			54		h	im	1	1	him1	O68				
2967.1	忣			54		g	ap	1	7	gap1	J42			同急	
2968.1	忭			54		b	in	6	6	bin6	B49				
2969.1	忞			54		m	an	4	4	man4	D33				
2970.1	忼			54		k	ong	2	2	kong2	L42			同慷	
2971.1	忱			54		s	am	4	4	sam4	R36				
2972.1	快			54		f	aai	3	3	faai3	E4				
2973.1	忸			54		n	au	2	2	nau2	H22				
2973.2	忸			54		n	uk	6	9	nuk6	H74	A			
2974.1	怔			54		z	ing	1	1	zing1	P84				
2975.1	怯			54		h	ip	3	8	hip3	O74				
2976.1	怙			54		w	u	6	6	wu6	T57				
2977.1	怵			54		z	eot	1	7	zeot1	P122				
2978.1	怲			54		b	ing	2	2	bing2	B54				
2979.1	怖			54		b	ou	3	3	bou3	B60				
2980.1	怦			54		p	ing	1	1	ping1	C46				
2981.1	怗			54		t	ip	3	8	tip3	G49				
2982.1	怛			54		d	aat	3	8	daat3	F17				
2983.1	怚			54		z	eoi	6	6	zeoi6	P117				
2984.1	思			54		s	i	1	1	si1	R63		思想		
2984.2	思			54		s	i	3	3	si3	R65		意思		
2984.3	思			54		s	oi	1	1	soi1	R103		于思		
2985.1	怞			54		z	au	6	6	zau6	P35				
2985.2	怞			54		j	au	4	4	jau4	S10	A			
2986.1	怏			54		j	oeng	2	2	joeng2	S71				
2986.2	怏			54		j	oeng	3	3	joeng3	S72	A			
2987.1	怳			54		f	ong	2	2	fong2	E34			同恍	
2988.1	㤙			54		j	an	1	1	jan1	S19			同恩	
2989.1	性			54		s	ing	3	3	sing3	R90				
2990.1	怢			54		d	at	6	9	dat6	F42				
2991.1	怍			54		z	ok	6	9	zok6	P107				
2992.1	怎			54		z	am	2	2	zam2	P37				
2993.1	怕			54		p	aa	3	3	paa3	C2				
2994.1	怹			54		t	aa	1	1	taa1	G1				
2995.1	怐			54		k	au	3	3	kau3	L10				
2996.1	怱			54		c	ung	1	1	cung1	Q116			同匆	
2997.1	怨			54		j	yun	3	3	jyun3	A56				
2998.1	急			54		g	ap	1	7	gap1	J42				
2999.1	怭			54		b	it	1	7	bit1	B50				
3000.1	怩			54		n	ei	4	4	nei4	H33				
3001.1	怫			54		f	at	6	9	fat6	E24				
3001.2	怫			54		f	ai	3	3	fai3	E12	A			
3002.1	怓			54		n	aau	4	4	naau4	H8				
3003.1	怒			54		n	ou	6	6	nou6	H58				
3004.1	怊			54		c	iu	1	1	ciu1	Q64				
3004.2	怊			54		t	iu	4	4	tiu4	G37	A			
3005.1	怪			54		gw	aai	3	3	gwaai3	K6				
3006.1	怡			54		j	i	4	4	ji4	S36				
3007.1	怠			54		t	oi	5	5	toi5	G67				
3007.2	怠			54		d	oi	6	6	doi6	F85	A			
3008.1	恇			54		h	ong	1	1	hong1	O100				
3009.1	恚			54		w	ai	6	6	wai6	T25				
3010.1	恝			54		g	aat	3	8	gaat3	J20				
3010.2	恝			54			aat	3	8	aat3	A14	V			
3010.3	恝			54	267	ng	aat	3	8	ngaat3	N26				
3011.1	恭			54		g	ung	1	1	gung1	J109				
3012.1	恜			54		s	ik	1	7	sik1	R93				
3013.1	恥			54		c	i	2	2	ci2	Q60			同耻	
3014.1	恃			54		c	i	5	5	ci5	Q63				
3015.1	恐			54		h	ung	2	2	hung2	O117				
3016.1	恒			54		h	ang	4	4	hang4	O52		長久		
3016.2	恒			54		g	ang	2	2	gang2	J40		月上弦		
3017.1	恓			54		s	ai	1	1	sai1	R24				
3018.1	恧			54		n	uk	6	9	nuk6	H74				
3019.1	恆			54		h	ang	4	4	hang4	O52		長久	同恒	
3019.2	恆			54		g	ang	2	2	gang2	J40		月上弦	同恒	
3020.1	恠			54		gw	aai	3	3	gwaai3	K6			同怪	
3021.1	恢			54		f	ui	1	1	fui1	E44				
3022.1	㤜			54		s	eot	6	9	seot6	R129				
3023.1	恍			54		f	ong	2	2	fong2	E34				
3024.1	恫			54		t	ung	1	1	tung1	G82		恫瘝		
3024.2	恫			54		d	ung	6	6	dung6	F102		恫嚇		
3025.1	恩			54		j	an	1	1	jan1	S19				
3026.1	恛			54		w	ui	4	4	wui4	T59				
3027.1	恬			54		t	im	4	4	tim4	G42				
3028.1	恁			55		j	am	6	6	jam6	S18				
3029.1	息			55		s	ik	1	7	sik1	R93				
3030.1	恤			55		s	eot	1	7	seot1	R128				
3031.1	恰			55		h	ap	1	7	hap1	O55				
3032.1	恡			55		l	eon	6	6	leon6	I105			同吝	
3033.1	恑			55		gw	ai	2	2	gwai2	K13				
3034.1	恉			55		z	i	2	2	zi2	P65				
3035.1	恟			55		h	ung	1	1	hung1	O116				
3036.1	恂			55		s	eon	1	1	seon1	R122				
3037.1	恪			55		k	ok	3	8	kok3	L46				
3038.1	恀			55		c	i	2	2	ci2	Q60				
3039.1	恌			55		t	iu	1	1	tiu1	G35				
3040.1	恋			55		l	yun	5	5	lyun5	I115			同戀	
3040.2	恋			55		l	yun	2	2	lyun2	I113	A		同戀	
3041.1	恔			55		h	aau	6	6	haau6	O13				
3042.1	恣			55		z	i	3	3	zi3	P66		放縱		
3042.2	恣			55		z	i	1	1	zi1	P64		恣睢		
3043.1	恙			55		j	oeng	6	6	joeng6	S75				
3044.1	㤞			55		d	ok	6	9	dok6	F90		忖也		
3044.2	㤞			55		c	aa	3	3	caa3	Q3		㤞憏		
3045.1	恨			55		h	an	6	6	han6	O49				
3046.1	恊			55		h	ip	3	8	hip3	O74			同協	
3047.1	恈			55		m	au	4	4	mau4	D28				
3048.1	恕			55		s	yu	3	3	syu3	R138				
3049.1	恾			55		m	ong	4	4	mong4	D75				
3050.1	悖			55		b	ui	6	6	bui6	B74				
3051.1	悚			55		s	ung	2	2	sung2	R131				
3052.1	悟			55			ng	6	6	ng6	N88				
3053.1	悊			55		z	it	3	8	zit3	P82			同哲	
3054.1	悂			55		p	ai	1	1	pai1	C18				
3055.1	悄			55		c	iu	2	2	ciu2	Q65				
3056.1	悍			55		h	on	6	6	hon6	O99				
3057.1	悝			55		f	ui	1	1	fui1	E44				
3058.1	悃			55		kw	an	2	2	kwan2	M15				
3059.1	悁			55		g	yun	3	3	gyun3	J117		憂愁		
3059.2	悁			55		g	yun	1	1	gyun1	J115		急躁		
3060.1	患			55		w	aan	6	6	waan6	T13				
3061.1	悞			55			ng	6	6	ng6	N88			同誤	
3062.1	悒			55		j	ap	1	7	jap1	S25				
3063.1	㤯			55		gw	ing	2	2	gwing2	K24				
3064.1	悔			55		f	ui	3	3	fui3	E46				
3065.1	悠			55		j	au	4	4	jau4	S10				
3066.1	㤰			55		z	ok	6	9	zok6	P107		同怍		
3067.1	悇			55		t	ou	4	4	tou4	G59				
3068.1	悆			55		j	yu	6	6	jyu6	A53				
3069.1	悉			55		s	ik	1	7	sik1	R93				
3070.1	悕			55		h	ei	1	1	hei1	O60				
3071.1	悗			55		m	un	5	5	mun5	D85		無心貌		
3071.2	悗			55		m	un	4	4	mun4	D84		煩悶		
3072.1	您			55		n	ei	5	5	nei5	H34				
3073.1	悤			55		c	ung	1	1	cung1	Q116				
3074.1	悐			55		t	ik	1	7	tik1	G55			古惕字	
3075.1	悋			55		l	eon	6	6	leon6	I105			同吝	
3076.1	悅			55		j	yut	6	9	jyut6	A61				
3077.1	悌			55		d	ai	6	6	dai6	F22		孝悌		
3077.2	悌			55		t	ai	5	5	tai5	G19		愷悌		
3078.1	悢			55		l	oeng	6	6	loeng6	I96		惆悵		
3078.2	悢			55		l	ong	5	5	long5	I87		懭悢		
3079.1	恿			55		j	ung	2	2	jung2	S84				
3080.1	悛			55		s	yun	1	1	syun1	R142				
3081.1	恲			55		p	aang	1	1	paang1	C12				
3082.1	情			55		c	ing	4	4	cing4	Q81				
3083.1	㥄			55		l	ing	4	4	ling4	I68				
3084.1	悻			55		h	ang	6	6	hang6	O54				
3084.2	悻			55		h	ang	5	5	hang5	O53	G			
3085.1	惎			55		g	ei	6	6	gei6	J49				
3086.1	惪			55		d	ak	1	7	dak1	F43			同德	
3087.1	惜			55		s	ik	1	7	sik1	R93				
3088.1	惡			55			ok	3	8	ok3	A44		醜惡		
3088.2	惡			55		ng	ok	3	8	ngok3	N79	A	醜惡		
3088.3	惡			55		w	u	3	3	wu3	T55		厭惡		
3088.4	惡			55		w	u	1	1	wu1	T53		怎麼		
3089.1	惏			55		l	am	4	4	lam4	I34		惏悷		
3089.2	惏			55		l	aam	4	4	laam4	I9			同婪	
3090.1	惠			55		w	ai	6	6	wai6	T25				
3091.1	惐			55		w	ik	6	9	wik6	T39				
3092.1	惑			55		w	aak	6	9	waak6	T19				
3093.1	悽			55		c	ai	1	1	cai1	Q28				
3094.1	悵			55		c	oeng	3	3	coeng3	Q105				
3095.1	惄			55		n	ik	6	9	nik6	H55				
3096.1	悼			55		d	ou	6	6	dou6	F80				
3097.1	悱			55		f	ei	2	2	fei2	E26				
3098.1	悲			55		b	ei	1	1	bei1	B35				
3099.1	惝			55		t	ong	2	2	tong2	G69				
3099.2	惝			55		c	ong	2	2	cong2	Q99	A			
3100.1	惈			55		gw	o	2	2	gwo2	K27				
3101.1	惕			55		t	ik	1	7	tik1	G55				
3102.1	惖			55		t	ik	1	7	tik1	G55				
3103.1	㥏			55		t	in	5	5	tin5	G48				
3104.1	惘			56		m	ong	5	5	mong5	D76				
3105.1	悸			56		gw	ai	3	3	gwai3	K14				
3106.1	惟			56		w	ai	4	4	wai4	T23				
3107.1	𢛁			56		d	aat	3	8	daat3	F17			同怛	
3108.1	惀			56		l	eon	4	4	leon4	I103				
3109.1	惗			56		n	am	2	2	nam2	H25				
3110.1	惆			56		c	au	4	4	cau4	Q35				
3111.1	惛			56		f	an	1	1	fan1	E17				
3112.1	惚			56		f	at	1	7	fat1	E23				
3113.1	惇			56		d	eon	1	1	deon1	F96				
3114.1	惦			56		d	im	3	3	dim3	F61				
3115.1	悴			56		s	eoi	6	6	seoi6	R121				
3116.1	悶			56		m	un	6	6	mun6	D86				
3117.1	惔			56		t	aam	4	4	taam4	G7		火燒		
3117.2	惔			56		d	aam	6	6	daam6	F10		通淡		
3118.1	惓			56		g	yun	3	3	gyun3	J117		病危		
3118.2	惓			56		k	yun	4	4	kyun4	L61		惓惓		
3119.1	惉			56		z	im	1	1	zim1	P72				
3120.1	悰			56		c	ung	4	4	cung4	Q119				
3121.1	悺			56		g	un	3	3	gun3	J108			同悹	
3122.1	悹			56		g	un	3	3	gun3	J108				
3123.1	悾			56		h	ung	1	1	hung1	O116				
3124.1	惋			56		w	un	2	2	wun2	T63				
3125.1	惌			56		j	yun	1	1	jyun1	A54				
3126.1	悷			56		l	ai	6	6	lai6	I27				
3127.1	惢			56		s	o	2	2	so2	R100				
3128.1	惙			56		z	yut	3	8	zyut3	P138				
3129.1	惷			56		c	eon	2	2	ceon2	Q113			同蠢	
3130.1	愜			56		h	ip	6	9	hip6	O75				
3131.1	㥦			56		h	ip	6	9	hip6	O75			同愜	
3132.1	惹			56		j	e	5	5	je5	S30				
3133.1	愅			56		g	aak	3	8	gaak3	J22				
3134.1	惵			56		d	ip	6	9	dip6	F67				
3135.1	想			56		s	oeng	2	2	soeng2	R110				
3136.1	愊			56		b	ik	1	7	bik1	B57				
3137.1	惰			56		d	o	6	6	do6	F84				
3138.1	感			56		g	am	2	2	gam2	J32				
3139.1	愐			56		m	in	5	5	min5	D59				
3140.1	愞			56		j	yun	5	5	jyun5	A58				
3140.2	愞			56		n	o	6	6	no6	H61	A			
3141.1	㥛			56		g	ik	6	9	gik6	J75				
3142.1	惻			56		c	ak	1	7	cak1	Q50				
3143.1	愓			56		d	ong	6	6	dong6	F89		放蕩		
3143.2	愓			56		s	oeng	1	1	soeng1	R109		愓愓		
3144.1	惺			56		s	ing	1	1	sing1	R88				
3145.1	愒			56		k	ai	3	3	kai3	L8		休息		
3145.2	愒			56		k	oi	3	3	koi3	L41		急躁		
3146.1	愕			56		ng	ok	6	9	ngok6	N80				
3147.1	惴			56		z	eoi	3	3	zeoi3	P116				
3148.1	愚			56		j	yu	4	4	jyu4	A51				
3149.1	愣			56		l	ing	6	6	ling6	I70				
3149.2	愣			56		l	ing	4	4	ling4	I68	A			
3150.1	愀			56		c	iu	2	2	ciu2	Q65				
3151.1	愁			56		s	au	4	4	sau4	R31				
3152.1	愎			56		b	ik	1	7	bik1	B57				
3153.1	惥			56		j	ung	2	2	jung2	S84			同恿	
3154.1	惶			56		w	ong	4	4	wong4	T48				
3155.1	愆			56		h	in	1	1	hin1	O71				
3156.1	愉			56		j	yu	4	4	jyu4	A51				
3157.1	愈			56		j	yu	6	6	jyu6	A53				
3158.1	愛			56			oi	3	3	oi3	A38				
3158.2	愛			56		ng	oi	3	3	ngoi3	N69	A			
3159.1	惾			56		z	ung	1	1	zung1	P123				
3160.1	惸			56		k	ing	4	4	king4	L38				
3161.1	愡			56		z	ung	2	2	zung2	P124			同憁	
3162.1	㥫			56		d	eon	1	1	deon1	F96			同惇	
3163.1	愔			56		j	am	1	1	jam1	S13				
3164.1	意			56		j	i	3	3	ji3	S35				
3165.1	愘			56		k	ok	3	8	kok3	L46			同恪	
3166.1	愙			56		k	ok	3	8	kok3	L46			同恪	
3167.1	惲			56		w	an	6	6	wan6	T31				
3168.1	惼			56		b	in	2	2	bin2	B47				
3169.1	惽			56		f	an	1	1	fan1	E17			同惛	
3170.1	愍			56		m	an	5	5	man5	D34				
3171.1	愗			56		m	au	6	6	mau6	D30				
3172.1	惱			56		n	ou	5	5	nou5	H57				
3173.1	愫			56		s	ou	3	3	sou3	R98				
3174.1	慌			56		f	ong	1	1	fong1	E33				
3175.1	愨			56		k	ok	3	8	kok3	L46				
3176.1	慎			56		s	an	6	6	san6	R41				
3177.1	愽			56		b	ok	3	8	bok3	B70			同博	
3178.1	慄			56		l	eot	6	9	leot6	I106				
3179.1	愠		慍	56		w	an	3	3	wan3	T28				
3180.1	愰			56		f	ong	2	2	fong2	E34				
3181.1	愲			56		gw	at	1	7	gwat1	K21				
3182.1	慁			56		w	an	6	6	wan6	T31				
3183.1	愷			56		h	oi	2	2	hoi2	O90				
3184.1	愾			56		k	oi	3	3	koi3	L41				
3185.1	愧			56		kw	ai	3	3	kwai3	M11				
3186.1	慆			57		t	ou	1	1	tou1	G56				
3187.1	愴			57		c	ong	3	3	cong3	Q100				
3188.1	慇			57		j	an	1	1	jan1	S19				
3189.1	㥮			57		c	au	1	1	cau1	Q32				
3190.1	慉			57		c	uk	1	7	cuk1	Q121				
3191.1	愬			57		s	ou	3	3	sou3	R98				
3192.1	慊			57		h	ip	3	8	hip3	O74		滿足		
3192.2	慊			57		h	im	3	3	him3	O70		不滿足		
3193.1	慈			57		c	i	4	4	ci4	Q62				
3194.1	慂			57		j	ung	2	2	jung2	S84			同恿	
3195.1	愵			57		n	ik	6	9	nik6	H55				
3196.1	態			57		t	aai	3	3	taai3	G3				
3197.1	慅			57		c	ou	2	2	cou2	Q85		憂愁		
3197.2	慅			57		s	ou	1	1	sou1	R96		慅慅		
3198.1	慧			57		w	ai	6	6	wai6	T25				
3199.1	憃			57		z	ung	1	1	zung1	P123				
3199.2	憃			57		c	ung	1	1	cung1	Q116	A			
3200.1	慝			57		t	ik	1	7	tik1	G55				
3201.1	慕			57		m	ou	6	6	mou6	D70				
3202.1	慠			57		ng	ou	6	6	ngou6	N62			同傲	
3203.1	慹			57		z	ip	3	8	zip3	P80				
3203.2	慹			57		z	ap	1	7	zap1	P47				
3204.1	慤			57		k	ok	3	8	kok3	L46			同愨	
3205.1	慬			57		k	an	4	4	kan4	L17				
3206.1	慸			57		d	ai	3	3	dai3	F21				
3207.1	慚			57		c	aam	4	4	caam4	Q15				
3208.1	慙			57		c	aam	4	4	caam4	Q15			同慚	
3209.1	慱			57		t	yun	4	4	tyun4	G87				
3210.1	憂			57		j	au	1	1	jau1	S7				
3211.1	慪			57			au	1	1	au1	A19				
3211.2	慪			57		ng	au	1	1	ngau1	N36	A			
3212.1	慳			57		h	aan	1	1	haan1	O20				
3213.1	慓			57		p	iu	5	5	piu5	C40				
3214.1	慽			57		c	ik	1	7	cik1	Q82				
3215.1	慼			57		c	ik	1	7	cik1	Q82		同戚		
3216.1	慮			57		l	eoi	6	6	leoi6	I101				
3217.1	慺			57		l	au	4	4	lau4	I29				
3218.1	慢			57		m	aan	6	6	maan6	D15				
3219.1	慥			57		z	ou	6	6	zou6	P94				
3219.2	慥			57		c	ou	3	3	cou3	Q86	A			
3220.1	憇			57		h	ei	3	3	hei3	O62			同憩	
3221.1	慟			57		d	ung	6	6	dung6	F102				
3222.1	慯			57		s	oeng	1	1	soeng1	R109			傷(本)	
3223.1	慜			57		m	an	5	5	man5	D34			同敏	
3224.1	慨			57		k	oi	3	3	koi3	L41				
3225.1	憁			57		z	ung	2	2	zung2	P124				
3226.1	慫			57		s	ung	2	2	sung2	R131				
3227.1	慾			57		j	uk	6	9	juk6	S89				
3228.1	慵			57		j	ung	4	4	jung4	S85				
3229.1	慷			57		k	ong	2	2	kong2	L42				
3230.1	慶			57		h	ing	3	3	hing3	O78				
3231.1	慞			57		z	oeng	1	1	zoeng1	P108				
3232.1	慴			57		s	ip	3	8	sip3	R85				
3233.1	慰			57		w	ai	3	3	wai3	T22				
3234.1	憀			57		l	iu	4	4	liu4	I55				
3235.1	慘			57		c	aam	2	2	caam2	Q13				
3236.1	慣			57		gw	aan	3	3	gwaan3	K8				
